date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
10/12/2016,141.4448,141.4448,139.7198,140.8242,2963968,2963968,-0.456362,-0.323,140.7575,12-Oct-16,-0.103999623
10/13/2016,140.2857,140.7603,138.9805,140.3039,2909948,2909948,-0.520252,-0.369,139.8664,13-Oct-16,-0.107310056
10/14/2016,140.9885,141.9559,140.6416,140.9702,4358197,4358197,0.66629,0.475,141.1999,14-Oct-16,-0.103070692
10/17/2016,140.9702,142.2845,140.8698,141.2623,5890421,5890421,0.292073,0.207,141.3343,17-Oct-16,-0.101212192
10/18/2016,136.9268,137.8213,134.8915,137.5657,12770570,12770570,-3.6965,-2.617,136.5877,18-Oct-16,-0.124731978
10/19/2016,138.0677,139.1448,137.6661,138.0586,4632854,4632854,0.492872,0.358,138.2438,19-Oct-16,-0.121595879
10/20/2016,138.0769,139.5555,137.8396,138.2959,4023103,4023103,0.23731,0.172,138.7249,20-Oct-16,-0.120086047
10/21/2016,137.438,137.9582,136.507,136.5709,4414206,4414206,-1.725,-1.247,136.9542,21-Oct-16,-0.131061438
10/24/2016,137.2737,138.2959,137.2737,137.4288,2666740,2666740,0.85796,0.628,137.6233,24-Oct-16,-0.12560301
10/25/2016,137.5384,137.9673,136.7534,137.7118,2647487,2647487,0.282944,0.206,137.4673,25-Oct-16,-0.12380241
10/26/2016,137.5566,139.592,137.1413,138.5606,2811728,2811728,0.848832,0.616,138.6582,26-Oct-16,-0.118401881
10/27/2016,139.4825,140.6142,138.7523,139.9662,4229336,4229336,1.4056,1.014,139.8779,27-Oct-16,-0.109458687
10/28/2016,140.6051,140.9611,138.8983,139.2908,3654496,3654496,-0.675416,-0.483,139.6943,28-Oct-16,-0.113755951
10/31/2016,139.4277,140.8607,139.4277,140.2765,3553172,3553172,0.985741,0.708,140.1546,31-Oct-16,-0.107484389
11/1/2016,140.1031,140.4773,138.4967,139.4551,3191924,3191924,-0.821451,-0.586,139.4376,1-Nov-16,-0.112710584
11/2/2016,139.1721,139.9616,138.4328,138.6884,3074438,3074438,-0.766687,-0.55,139.1078,2-Nov-16,-0.117588748
11/3/2016,139.1995,140.3222,138.5515,139.0717,2878803,2878803,0.383343,0.276,139.2381,3-Nov-16,-0.115149984
11/4/2016,139.0991,140.2309,138.6154,139.1265,2470368,2470368,0.054763,0.039,139.4909,4-Nov-16,-0.114801317
11/7/2016,140.5504,142.4853,140.4134,142.1294,3804943,3804943,3.0029,2.158,141.7289,7-Nov-16,-0.095695229
11/8/2016,142.3503,143.6121,140.9688,142.9121,3921944,3921944,0.782783,0.551,142.6613,8-Nov-16,-0.090715265
11/9/2016,140.8767,143.2713,139.0716,142.5806,5403688,5403688,-0.331561,-0.232,141.5399,9-Nov-16,-0.092824448
11/10/2016,145.2054,148.429,145.141,147.5632,7715807,7715807,4.9826,3.495,146.938,10-Nov-16,-0.061122429
11/11/2016,147.333,148.5947,146.7435,148.5303,4446630,4446630,0.967052,0.655,148.0639,11-Nov-16,-0.054969212
11/14/2016,148.5119,149.0737,145.1318,145.712,5196498,5196498,-2.8183,-1.897,146.2262,14-Nov-16,-0.072900774
11/15/2016,145.9054,146.5777,145.1041,146.1357,3476996,3476996,0.423662,0.291,145.9885,15-Nov-16,-0.070204963
11/16/2016,145.9423,146.9461,145.5462,146.7067,2252806,2252806,0.571021,0.391,146.413,16-Nov-16,-0.06657195
11/17/2016,146.6422,147.2961,146.3014,147.1764,2261195,2261195,0.469712,0.32,146.9386,17-Nov-16,-0.063583462
11/18/2016,147.1764,148.0237,146.633,147.7198,2981633,2981633,0.543395,0.369,147.439,18-Nov-16,-0.060126055
11/21/2016,147.9961,150.1236,147.7011,149.9118,4637097,4637097,2.192,1.484,149.5261,21-Nov-16,-0.046179355
11/22/2016,150.1236,150.1236,149.1566,149.8197,2770789,2770789,-0.092099,-0.061,149.7247,22-Nov-16,-0.046765346
11/23/2016,149.1473,149.5526,148.6092,149.1842,2256165,2256165,-0.635492,-0.424,149.0677,23-Nov-16,-0.050808743
11/25/2016,149.046,150.2986,149.046,150.2526,1605344,1605344,1.0684,0.716,150.0207,25-Nov-16,-0.044011
11/28/2016,150.3078,151.6525,149.8473,151.5235,4449355,4449355,1.271,0.846,151.2242,28-Nov-16,-0.035924841
11/29/2016,151.0446,151.4222,150.1512,150.6117,3148196,3148196,-0.911796,-0.602,150.7117,29-Nov-16,-0.041726209
11/30/2016,150.446,150.8604,149.396,149.4052,4397817,4397817,-1.2065,-0.801,149.7512,30-Nov-16,-0.049402621
12/1/2016,149.1566,149.3822,145.7949,147.1948,4635665,4635665,-2.2104,-1.479,147.0913,1-Dec-16,-0.063466391
12/2/2016,146.4396,147.6277,145.8962,147.379,2740867,2740867,0.184202,0.125,146.8686,2-Dec-16,-0.06229441
12/5/2016,148.1435,148.4198,146.9807,147.2132,3447052,3447052,-0.165782,-0.112,147.6095,5-Dec-16,-0.06334932
12/6/2016,147.4803,148.0882,146.3751,147.6829,2858962,2858962,0.469711,0.319,147.3511,6-Dec-16,-0.060360833
12/7/2016,147.9132,152.1314,147.7198,151.7722,4435050,4435050,4.0893,2.769,150.582,7-Dec-16,-0.034342475
12/8/2016,151.8459,152.8866,151.2472,152.2972,3266436,3266436,0.524973,0.346,152.2462,8-Dec-16,-0.031002139
12/9/2016,152.1314,153.5497,151.6011,153.3655,3146930,3146930,1.0684,0.701,152.8359,9-Dec-16,-0.024205032
12/12/2016,153.5497,153.6142,152.0301,152.4261,3392030,3392030,-0.939423,-0.613,152.6,12-Dec-16,-0.030182007
12/13/2016,152.5919,156.5264,152.5919,154.9957,5932271,5932271,2.5696,1.686,155.0607,13-Dec-16,-0.01383281
12/14/2016,155.0694,156.4693,154.2221,155.1983,4124161,4124161,0.202621,0.131,155.4202,14-Dec-16,-0.012543758
12/15/2016,154.7378,156.4325,154.526,154.747,3388570,3388570,-0.451292,-0.291,155.3336,15-Dec-16,-0.015415175
12/16/2016,155.622,155.7509,152.9419,153.559,7120572,7120572,-1.1881,-0.768,154.2303,16-Dec-16,-0.022973879
12/19/2016,153.6511,154.0471,152.8866,153.5129,2955906,2955906,-0.046051,-0.03,153.542,19-Dec-16,-0.023267193
12/20/2016,154.2589,154.9589,153.3011,154.3602,2174569,2174569,0.847323,0.552,154.0575,20-Dec-16,-0.017876208
12/21/2016,153.1169,154.6734,152.1959,154.1116,3575721,3575721,-0.248671,-0.161,153.9433,21-Dec-16,-0.019457937
12/22/2016,154.1392,154.9405,153.4208,153.8629,2802631,2802631,-0.24867,-0.161,154.0266,22-Dec-16,-0.021040302
12/23/2016,153.8076,154.2589,153.3011,153.5405,1701228,1701228,-0.322352,-0.21,153.6257,23-Dec-16,-0.023091586
12/27/2016,153.7892,154.7102,153.6695,153.9366,1397455,1397455,0.396032,0.258,154.0684,27-Dec-16,-0.020571382
12/28/2016,154.0747,154.4892,152.8866,153.0616,1757500,1757500,-0.874954,-0.568,153.36,28-Dec-16,-0.026138609
12/29/2016,152.905,153.7984,152.8866,153.4392,1663542,1663542,0.377611,0.247,153.4228,29-Dec-16,-0.023736112
12/30/2016,153.2919,153.5313,152.4261,152.8774,2952825,2952825,-0.561811,-0.366,152.9553,30-Dec-16,-0.02731059
1/3/2017,153.8076,154.6089,152.8958,153.9826,2934299,2934299,1.1052,0.723,153.7273,3-Jan-17,-0.020278705
1/4/2017,154.5168,156.4509,154.1392,155.8891,3381432,3381432,1.9065,1.238,155.5784,4-Jan-17,-0.008148512
1/5/2017,155.8799,156.0088,154.0471,155.3733,2682301,2682301,-0.51576,-0.331,155.1384,5-Jan-17,-0.011430313
1/6/2017,155.3641,156.497,154.2865,156.1378,2945536,2945536,0.764432,0.492,155.7774,6-Jan-17,-0.006566147
1/9/2017,156.0825,156.3864,154.3786,154.4063,3189891,3189891,-1.7315,-1.109,154.9873,9-Jan-17,-0.017582894
1/10/2017,154.7102,154.8115,152.2788,152.4445,4118694,4118694,-1.9617,-1.271,153.1204,10-Jan-17,-0.030064936
1/11/2017,152.9327,154.5076,152.5182,154.4984,3599464,3599464,2.0538,1.347,153.7622,11-Jan-17,-0.016996904
1/12/2017,154.5168,154.7378,152.4814,154.6826,2927973,2927973,0.184199,0.119,153.99,12-Jan-17,-0.015824923
1/13/2017,154.701,155.1707,153.6925,154.1208,2875433,2875433,-0.561809,-0.363,154.3463,13-Jan-17,-0.019399401
1/17/2017,153.5221,154.8944,152.9972,154.6273,3315655,3315655,0.506551,0.329,154.2411,17-Jan-17,-0.016176772
1/18/2017,154.2221,155.272,153.5221,153.6234,4007779,4007779,-1.0039,-0.649,154.2131,18-Jan-17,-0.022564131
1/19/2017,153.7708,154.2221,152.7024,153.6326,6963386,6963386,0.009211,0.006,153.5499,19-Jan-17,-0.022505596
1/20/2017,154.5536,157.1601,152.8866,157.0772,12690029,12690029,3.4446,2.242,155.77,20-Jan-17,-0.000589172
1/23/2017,156.6443,157.7219,156.5798,157.5193,5478224,5478224,0.442081,0.281,157.2656,23-Jan-17,0.00222371
1/24/2017,157.8232,162.0967,157.639,162.0046,6952369,6952369,4.4853,2.847,161.0316,24-Jan-17,0.030761635
1/25/2017,162.3361,165.0899,162.2164,164.2058,5922462,5922462,2.2012,1.359,164.0292,25-Jan-17,0.04476687
1/26/2017,163.9939,164.7491,163.4874,164.5465,3063924,3063924,0.34077,0.208,164.1732,26-Jan-17,0.046934589
1/27/2017,164.3715,165.0439,163.294,163.294,3482105,3482105,-1.2526,-0.761,163.8452,27-Jan-17,0.038965501
1/30/2017,162.9992,163.0821,160.7859,161.9125,4094755,4094755,-1.3815,-0.846,161.5854,30-Jan-17,0.030175644
1/31/2017,161.2217,161.7098,159.8955,160.7336,4138962,4138962,-1.1789,-0.728,160.5804,31-Jan-17,0.02267484
2/1/2017,161.1757,161.8227,159.2323,160.5217,2795745,2795745,-0.21183,-0.132,160.2728,1-Feb-17,0.021326616
2/2/2017,160.4665,161.148,159.8402,160.7888,2620526,2620526,0.267089,0.166,160.6939,2-Feb-17,0.023026052
2/3/2017,161.1757,162.4098,161.0743,161.9309,3309288,3309288,1.142,0.71,161.8317,3-Feb-17,0.030292715
2/6/2017,161.4612,162.0782,160.6046,161.9677,2650785,2650785,0.036839,0.023,161.561,6-Feb-17,0.030526857
2/7/2017,162.0967,164.5097,162.0046,164.3623,3873455,3873455,2.3946,1.478,163.8979,7-Feb-17,0.045762608
2/8/2017,164.7708,164.7708,163.267,163.5362,2913126,2913126,-0.826156,-0.503,163.762,8-Feb-17,0.04050651
2/9/2017,163.5362,165.0493,163.2948,164.5016,3090710,3090710,0.965416,0.59,164.3824,9-Feb-17,0.046648911
2/10/2017,164.6501,166.0426,164.0839,165.8662,2930710,2930710,1.3646,0.83,165.4471,10-Feb-17,0.05533124
2/13/2017,166.386,166.9987,166.0147,166.4974,3093372,3093372,0.631235,0.381,166.4921,13-Feb-17,0.059347279
2/14/2017,165.7641,167.2122,165.5598,167.2122,2776528,2776528,0.71478,0.429,166.6764,14-Feb-17,0.063895227
2/15/2017,167.2772,168.8738,166.9151,168.651,2914292,2914292,1.4388,0.86,168.2176,15-Feb-17,0.073049657
2/16/2017,168.4375,169.6814,167.8991,168.419,3251547,3251547,-0.232073,-0.138,168.6149,16-Feb-17,0.071573547
2/17/2017,168.2519,168.5489,167.0915,167.7135,3552495,3552495,-0.705497,-0.419,167.72,17-Feb-17,0.067084771
2/21/2017,167.6485,167.8249,166.2746,167.3329,4480299,4480299,-0.380597,-0.227,167.1729,21-Feb-17,0.064663186
2/22/2017,167.175,168.3354,167.175,168.159,3020540,3020540,0.826176,0.494,167.9694,22-Feb-17,0.069919285
2/23/2017,168.9481,169.4122,167.9455,168.6232,2282526,2282526,0.464142,0.276,168.5563,23-Feb-17,0.072872778
2/24/2017,167.2864,168.4746,166.9894,168.3447,3300093,3300093,-0.278487,-0.165,167.6768,24-Feb-17,0.071100809
2/27/2017,168.1962,168.2519,166.4231,166.5345,3691327,3691327,-1.8102,-1.075,167.007,27-Feb-17,0.05958333
2/28/2017,166.516,167.6763,166.4881,166.9244,3273420,3273420,0.38988,0.234,166.9698,28-Feb-17,0.062064086
3/1/2017,167.5371,169.4586,167.1194,168.9017,3005564,3005564,1.9773,1.185,168.6804,1-Mar-17,0.074644747
3/2/2017,168.8367,168.8367,167.4907,167.5835,2918183,2918183,-1.3182,-0.78,167.8747,2-Mar-17,0.06625764
3/3/2017,167.1286,168.3168,166.8733,167.1379,1825048,1825048,-0.445578,-0.266,167.2993,3-Mar-17,0.06342249
3/6/2017,166.8316,168.0105,166.6923,167.5278,3204434,3204434,0.389879,0.233,167.5705,6-Mar-17,0.065903246
3/7/2017,167.7506,168.289,167.2769,167.4443,2980516,2980516,-0.083544,-0.05,167.6569,7-Mar-17,0.065371973
3/8/2017,167.7877,167.9734,166.4417,166.5809,3557396,3557396,-0.863306,-0.516,167.0039,8-Mar-17,0.059878552
3/9/2017,166.3025,166.3953,163.267,164.4737,5444076,5444076,-2.1072,-1.265,164.3497,9-Mar-17,0.046471396
3/10/2017,165.4299,166.6181,164.6965,165.0771,3100326,3100326,0.603386,0.367,165.4165,10-Mar-17,0.050310556
3/13/2017,165.0957,165.2906,163.7636,163.8054,3482189,3482189,-1.2718,-0.77,164.3251,13-Mar-17,0.042219307
3/14/2017,163.5455,164.1396,162.6459,163.1184,3147497,3147497,-0.686931,-0.419,163.1103,14-Mar-17,0.037848238
3/15/2017,163.1092,163.6383,162.218,163.202,3815537,3815537,0.083545,0.051,162.9371,15-Mar-17,0.038380147
3/16/2017,165.6619,166.1632,164.1396,164.5294,4311848,4311848,1.3274,0.813,164.8445,16-Mar-17,0.04682579
3/17/2017,163.6476,164.1117,163.0535,163.0535,5920967,5920967,-1.476,-0.897,163.4363,17-Mar-17,0.037435309
3/20/2017,163.0535,163.5455,162.58,163.0999,2476125,2476125,0.046414,0.028,163.143,20-Mar-17,0.037730531
3/21/2017,163.3876,163.5919,161.3733,161.4104,3927741,3927741,-1.6895,-1.036,162.0869,21-Mar-17,0.02698101
3/22/2017,161.5589,162.5058,160.4078,162.2459,3450512,3450512,0.835457,0.518,161.8134,22-Mar-17,0.032296917
3/23/2017,161.921,163.072,161.1133,162.283,3739976,3739976,0.037131,0.023,162.3877,23-Mar-17,0.032532968
3/24/2017,162.5615,162.9142,160.9555,161.364,3221675,3221675,-0.919001,-0.566,161.7182,24-Mar-17,0.026685788
3/27/2017,160.3057,161.6703,159.7522,161.3083,3259049,3259049,-0.055699,-0.035,161.1188,27-Mar-17,0.026331394
3/28/2017,161.4661,162.4501,160.5935,161.9952,3523870,3523870,0.686931,0.426,161.7379,28-Mar-17,0.030701827
3/29/2017,161.8003,161.9766,161.0205,161.4661,3085606,3085606,-0.529124,-0.327,161.4686,29-Mar-17,0.027335404
3/30/2017,161.3918,162.0695,161.234,161.3918,3168254,3168254,-0.074262,-0.046,161.5628,30-Mar-17,0.026862667
3/31/2017,161.5032,162.4037,161.234,161.6517,2913684,2913684,0.259921,0.161,161.8213,31-Mar-17,0.028516293
4/3/2017,161.3547,162.3294,160.9463,161.9859,4286498,4286498,0.334183,0.207,161.7401,3-Apr-17,0.030642655
4/4/2017,161.0762,162.4129,160.8349,162.0045,3108885,3108885,0.018566,0.011,161.9133,4-Apr-17,0.030760999
4/5/2017,162.1716,163.6847,160.4171,160.4821,6238894,6238894,-1.5224,-0.94,162.372,5-Apr-17,0.021074659
4/6/2017,161.0298,161.0298,159.8973,160.0829,3435403,3435403,-0.399163,-0.249,160.3478,6-Apr-17,0.018534731
4/7/2017,159.7395,160.5285,158.9968,159.7952,3588302,3588302,-0.287769,-0.18,159.9503,7-Apr-17,0.016704227
4/10/2017,160.1572,160.1851,158.7369,158.9226,3789936,3789936,-0.87259,-0.546,159.2731,10-Apr-17,0.01115227
4/11/2017,158.412,158.9504,156.8618,158.347,4891911,4891911,-0.575537,-0.362,157.9991,11-Apr-17,0.007489989
4/12/2017,158.7741,158.9226,157.8272,158.4213,3276931,3276931,0.074264,0.047,158.4464,12-Apr-17,0.007962726
4/13/2017,157.7344,159.0711,157.3723,157.3723,3205462,3205462,-1.049,-0.662,158.1175,13-Apr-17,0.001288415
4/17/2017,157.5766,159.0154,157.4559,158.8298,3720218,3720218,1.4574,0.926,158.6863,17-Apr-17,0.010561825
4/18/2017,158.542,159.3774,157.6508,157.8551,6345465,6345465,-0.974703,-0.614,158.5345,18-Apr-17,0.004360252
4/19/2017,150.1596,150.9765,148.1545,150.0946,19284284,19284284,-7.7605,-4.916,149.803,19-Apr-17,-0.045016282
4/20/2017,149.7511,150.7537,148.9899,150.6608,6487379,6487379,0.566254,0.377,149.9899,20-Apr-17,-0.041413809
4/21/2017,150.4288,150.4845,148.8785,148.8785,5607756,5607756,-1.7823,-1.183,149.4272,21-Apr-17,-0.052753773
4/24/2017,149.7233,149.9832,148.9157,149.222,5320608,5320608,0.343466,0.231,149.3715,24-Apr-17,-0.050568239
4/25/2017,150.1781,150.4195,148.8785,148.8878,4860407,4860407,-0.334184,-0.224,149.5988,25-Apr-17,-0.052694602
4/26/2017,149.0178,149.5469,148.4237,148.5815,4328001,4328001,-0.306335,-0.206,148.795,26-Apr-17,-0.054643449
4/27/2017,148.795,148.9714,148.1823,148.8228,4122943,4122943,0.241355,0.162,148.6395,27-Apr-17,-0.053108167
4/28/2017,148.9899,149.0735,148.2473,148.795,4154147,4154147,-0.027847,-0.019,148.7493,28-Apr-17,-0.053285046
5/1/2017,148.5722,148.9157,147.319,147.449,4935312,4935312,-1.346,-0.905,147.8954,1-May-17,-0.061849032
5/2/2017,148.0059,148.0524,147.2633,147.6903,3208239,3208239,0.241353,0.164,147.61,2-May-17,-0.06031375
5/3/2017,147.3561,148.0152,147.1519,147.254,3993396,3993396,-0.436295,-0.295,147.5062,3-May-17,-0.063089728
5/4/2017,147.4954,147.7275,147.0034,147.6439,4280613,4280613,0.389881,0.265,147.4672,4-May-17,-0.060608972
5/5/2017,142.5105,144.6084,142.0278,143.9308,12521335,12521335,-3.7131,-2.515,143.676,5-May-17,-0.08423374
5/8/2017,143.2277,143.8557,142.6653,143.4433,7491966,7491966,-0.487467,-0.339,143.32,8-May-17,-0.08733548
5/9/2017,143.0402,143.5089,142.0609,142.5809,6853043,6853043,-0.862366,-0.601,142.6498,9-May-17,-0.09282254
5/10/2017,142.1507,142.8246,141.6623,141.7748,4999861,4999861,-0.806124,-0.565,142.1364,10-May-17,-0.097951388
5/11/2017,141.5873,141.6811,140.4063,141.2124,5627964,5627964,-0.562413,-0.397,141.0353,11-May-17,-0.101529683
5/12/2017,140.8843,141.7889,140.6031,140.9499,3715702,3715702,-0.262458,-0.186,141.0017,12-May-17,-0.103199851
5/15/2017,141.1843,142.3185,141.0251,142.0185,4245471,4245471,1.0686,0.758,141.9554,15-May-17,-0.096400835
5/16/2017,142.1591,144.3432,142.1591,144.0526,5513690,5513690,2.0341,1.432,143.4991,16-May-17,-0.083458782
5/17/2017,143.6964,144.4838,141.4374,141.4749,5191494,5191494,-2.5777,-1.789,142.3354,17-May-17,-0.099859515
5/18/2017,141.4092,141.8498,140.7062,141.3343,3274371,3274371,-0.140603,-0.099,141.3513,18-May-17,-0.100754089
5/19/2017,141.5498,142.909,141.4374,142.4591,5643264,5643264,1.1248,0.796,142.3338,19-May-17,-0.093597498
5/22/2017,142.5716,143.2652,142.1021,143.0777,3302539,3302539,0.618655,0.434,142.8854,22-May-17,-0.089661627
5/23/2017,143.0121,144.0526,142.4028,142.5059,2564503,2564503,-0.571787,-0.4,142.8639,23-May-17,-0.093299731
5/24/2017,142.6747,143.1902,141.7561,142.9559,3732399,3732399,0.44993,0.316,142.7306,24-May-17,-0.090436585
5/25/2017,143.6495,144.0994,143.3645,143.6026,2582815,2582815,0.646773,0.452,143.6183,25-May-17,-0.086321927
5/26/2017,143.2746,143.4152,142.5341,142.9371,2443507,2443507,-0.665521,-0.463,142.8987,26-May-17,-0.090556201
5/30/2017,142.431,143.1059,142.0935,142.2247,3666032,3666032,-0.712388,-0.498,142.4702,30-May-17,-0.095088878
5/31/2017,142.5059,143.2277,142.1498,143.0684,3543404,3543404,0.843618,0.593,142.8645,31-May-17,-0.089720799
6/1/2017,143.2277,143.2933,142.131,143.1059,2918126,2918126,0.037495,0.026,142.8301,1-Jun-17,-0.089482203
6/2/2017,143.4808,143.6026,142.2904,142.5247,3585701,3585701,-0.581161,-0.406,142.655,2-Jun-17,-0.093180115
6/5/2017,142.3091,143.3496,142.1803,142.8621,3975268,3975268,0.337447,0.237,142.9098,5-Jun-17,-0.091033392
6/6/2017,142.4778,143.3121,142.4778,142.8246,3797173,3797173,-0.037492,-0.026,142.9189,6-Jun-17,-0.091271987
6/7/2017,143.462,144.54,141.353,141.5217,4865712,4865712,-1.3029,-0.912,142.4637,7-Jun-17,-0.099561748
6/8/2017,141.5405,143.2465,141.4655,142.5716,3708962,3708962,1.0498,0.742,142.5268,8-Jun-17,-0.092881711
6/9/2017,142.4778,144.6009,142.3653,144.4463,4361460,4361460,1.8747,1.315,143.732,9-Jun-17,-0.080953847
6/12/2017,144.5306,147.3521,144.3713,145.4586,6471479,6471479,1.0123,0.701,145.8139,12-Jun-17,-0.074513043
6/13/2017,145.7023,145.7398,144.4931,144.5869,3523529,3523529,-0.871739,-0.599,144.861,13-Jun-17,-0.080059273
6/14/2017,144.3244,145.2336,143.3589,144.1744,3049726,3049726,-0.412435,-0.285,144.2362,14-Jun-17,-0.082683823
6/15/2017,143.687,144.9993,143.687,144.5588,4654297,4654297,0.384315,0.267,144.6482,15-Jun-17,-0.080238061
6/16/2017,144.5681,145.6836,143.3848,145.6461,6741963,6741963,1.0873,0.752,145.1277,16-Jun-17,-0.073320065
6/19/2017,145.7679,146.096,144.8587,145.1399,4629592,4629592,-0.506172,-0.348,145.3015,19-Jun-17,-0.076540786
6/20/2017,144.8025,145.6545,144.5869,145.243,4481843,4481843,0.103109,0.071,145.2573,20-Jun-17,-0.075884807
6/21/2017,146.0304,146.0304,143.7807,144.1557,3959668,3959668,-1.0873,-0.749,144.3105,21-Jun-17,-0.082802803
6/22/2017,144.8681,145.2805,144.062,144.7275,2376819,2376819,0.571784,0.397,144.7832,22-Jun-17,-0.0791647
6/23/2017,144.6712,144.9899,144.1651,144.4556,3282205,3282205,-0.271833,-0.188,144.5144,23-Jun-17,-0.080894676
6/26/2017,145.0181,145.9929,144.9431,145.5055,2153494,2153494,1.0498,0.727,145.5277,26-Jun-17,-0.074214639
6/27/2017,145.2899,145.6086,144.8212,145.0555,2386491,2386491,-0.44993,-0.309,145.2152,27-Jun-17,-0.077077785
6/28/2017,145.4305,145.8054,145.0837,145.5898,2220954,2220954,0.534292,0.368,145.5708,28-Jun-17,-0.073678277
6/29/2017,145.618,145.9835,143.9963,144.4744,3262159,3262159,-1.1155,-0.766,144.8871,29-Jun-17,-0.08077506
6/30/2017,144.615,144.8212,143.5464,144.1932,3571536,3571536,-0.281207,-0.195,144.348,30-Jun-17,-0.082564208
7/3/2017,143.9588,146.2507,143.9026,145.8336,2822651,2822651,1.6404,1.138,145.4276,3-Jul-17,-0.072127088
7/5/2017,146.0116,146.1241,144.0057,144.0432,3564354,3564354,-1.7903,-1.228,144.6985,5-Jul-17,-0.083518589
7/6/2017,143.7526,144.1932,142.6934,142.8153,2757522,2757522,-1.2279,-0.852,143.1772,6-Jul-17,-0.091331159
7/7/2017,143.059,143.8745,142.6091,143.3589,2460060,2460060,0.543665,0.381,143.4312,7-Jul-17,-0.087872479
7/10/2017,143.3308,144.2494,143.0684,143.8089,3206209,3206209,0.449931,0.314,143.8047,10-Jul-17,-0.085009334
7/11/2017,143.6589,144.0245,142.5247,143.5933,3447509,3447509,-0.215591,-0.15,143.4629,11-Jul-17,-0.086381099
7/12/2017,143.8651,144.5775,143.462,144.0713,3097850,3097850,0.478051,0.333,144.1183,12-Jul-17,-0.083339802
7/13/2017,144.0713,144.5306,143.5933,144.0057,2476112,2476112,-0.065616,-0.046,144.1237,13-Jul-17,-0.083757185
7/14/2017,144.3619,144.929,143.7901,144.5775,3256372,3256372,0.571787,0.397,144.528,14-Jul-17,-0.080119081
7/17/2017,143.9682,144.24,142.7027,143.4246,4762592,4762592,-1.1529,-0.797,143.408,17-Jul-17,-0.08745446
7/18/2017,142.8153,144.6244,142.4778,144.3525,7566818,7566818,0.927981,0.647,143.7851,18-Jul-17,-0.081550654
7/19/2017,140.6219,140.8375,137.5192,138.2878,14293610,14293610,-6.0647,-4.201,138.4671,19-Jul-17,-0.120137584
7/20/2017,138.2878,139.5064,137.8192,138.4097,7212233,7212233,0.121857,0.088,138.5059,20-Jul-17,-0.119361989
7/21/2017,138.3441,138.6066,137.3317,137.866,6509459,6509459,-0.543664,-0.393,137.9225,21-Jul-17,-0.122821305
7/24/2017,137.7911,137.8285,136.6662,136.8443,3877593,3877593,-1.0217,-0.741,136.9792,24-Jul-17,-0.129321918
7/25/2017,137.388,138.2504,136.8818,137.0318,4208895,4208895,0.187472,0.137,137.5083,25-Jul-17,-0.128128941
7/26/2017,137.1068,137.2849,135.4195,136.2538,3932361,3932361,-0.778004,-0.568,136.0369,26-Jul-17,-0.133079001
7/27/2017,135.9163,136.2866,134.6415,135.982,6430841,6430841,-0.271833,-0.2,135.6596,27-Jul-17,-0.134808341
7/28/2017,135.7382,135.9538,134.829,135.2508,3054834,3054834,-0.731137,-0.538,135.3413,28-Jul-17,-0.139460634
7/31/2017,135.3352,135.8507,135.1383,135.607,4355718,4355718,0.356195,0.263,135.5039,31-Jul-17,-0.137194296
8/1/2017,135.9163,136.2819,135.3539,136.0663,2549397,2549397,0.459303,0.339,135.9307,1-Aug-17,-0.134271978
8/2/2017,136.0288,136.1882,135.1852,135.4008,3540949,3540949,-0.665522,-0.489,135.479,2-Aug-17,-0.138506252
8/3/2017,135.3821,136.235,135.3821,135.8601,3035393,3035393,0.459305,0.339,135.8523,3-Aug-17,-0.135583935
8/4/2017,135.9163,136.2819,135.3539,136.0663,2549400,2549400,0.206217,0.152,135.9307,4-Aug-17,-0.134271978
8/7/2017,135.9163,136.0007,133.8073,134.4822,4618284,4618284,-1.5841,-1.164,134.4853,7-Aug-17,-0.144350887
8/8/2017,134.5106,135.2305,134.5106,134.6148,3298718,3298718,0.132595,0.099,134.848,8-Aug-17,-0.143507213
8/9/2017,134.2738,134.539,133.7433,134.2927,2925770,2925770,-0.322067,-0.239,134.1242,9-Aug-17,-0.145556589
8/10/2017,134.1696,134.9084,133.7812,134.359,4525378,4525378,0.066308,0.049,134.3731,10-Aug-17,-0.145134752
8/11/2017,134.9369,135.0695,134.0559,134.359,3004360,3004360,0,0,134.3884,11-Aug-17,-0.145134752
8/14/2017,134.5106,135.2305,134.4538,134.8137,2248607,2248607,0.454684,0.338,134.8322,14-Aug-17,-0.142241703
8/15/2017,135.0316,135.7799,133.1655,134.5769,4681545,4681545,-0.236814,-0.176,134.6889,15-Aug-17,-0.143748354
8/16/2017,134.3117,135.3726,134.1412,134.9842,3287821,3287821,0.40732,0.303,134.9811,16-Aug-17,-0.141156889
8/17/2017,135.0032,135.3536,133.2792,133.2792,4422087,4422087,-1.7051,-1.263,134.0574,17-Aug-17,-0.152005029
8/18/2017,133.4402,133.7054,132.2182,132.3319,4152714,4152714,-0.947259,-0.711,132.6236,18-Aug-17,-0.158032268
8/21/2017,132.2277,133.0139,131.792,132.9287,3190691,3190691,0.596773,0.451,132.5891,21-Aug-17,-0.154235101
8/22/2017,133.2223,133.7054,132.976,133.5728,2544446,2544446,0.644136,0.485,133.4116,22-Aug-17,-0.150136986
8/23/2017,133.2792,135.5052,133.2602,134.6432,4048317,4048317,1.0704,0.801,134.8015,23-Aug-17,-0.143326517
